time,Open,Close,Low,High,volume,complete
2018-01-01 22:00:00+00:00,2672.6,2691.6,2672.4,2693.6,7704,True
2018-01-02 22:00:00+00:00,2691.2,2707.0,2690.2,2712.2,5163,True
2018-01-03 22:00:00+00:00,2708.4,2722.8,2706.6,2726.8,5692,True
2018-01-04 22:00:00+00:00,2723.2,2740.2,2721.8,2741.2,6709,True
2018-01-07 22:00:00+00:00,2740.0,2745.0,2734.8,2746.4,5167,True
2018-01-08 22:00:00+00:00,2744.8,2748.2,2740.8,2757.8,6352,True
2018-01-09 22:00:00+00:00,2747.6,2748.6,2734.6,2749.8,11206,True
2018-01-10 22:00:00+00:00,2747.8,2767.8,2745.8,2768.6,6096,True
2018-01-11 22:00:00+00:00,2767.0,2787.4,2765.4,2788.0,7746,True
2018-01-14 22:00:00+00:00,2789.6,2793.0,2789.2,2795.6,4199,True
2018-01-15 22:00:00+00:00,2793.2,2781.6,2767.6,2807.0,14325,True
2018-01-16 22:00:00+00:00,2781.0,2802.2,2777.4,2807.6,12937,True
2018-01-17 22:00:00+00:00,2801.6,2795.2,2792.2,2806.2,13827,True
2018-01-18 22:00:00+00:00,2795.4,2811.2,2790.2,2813.4,9931,True
2018-01-21 22:00:00+00:00,2803.2,2834.0,2800.4,2836.4,7567,True
2018-01-22 22:00:00+00:00,2833.8,2836.4,2827.2,2843.0,11719,True
2018-01-23 22:00:00+00:00,2835.4,2839.2,2824.0,2853.4,17639,True
2018-01-24 22:00:00+00:00,2837.8,2840.6,2829.4,2852.0,16889,True
2018-01-25 22:00:00+00:00,2841.0,2873.0,2839.6,2874.2,11369,True
2018-01-28 22:00:00+00:00,2872.2,2851.2,2850.0,2876.6,20036,True
2018-01-29 22:00:00+00:00,2852.4,2821.4,2817.0,2856.0,38238,True
2018-01-30 22:00:00+00:00,2822.4,2825.0,2811.6,2838.2,33659,True
2018-01-31 22:00:00+00:00,2828.4,2822.4,2808.2,2835.8,37774,True
2018-02-01 22:00:00+00:00,2826.6,2755.8,2753.8,2829.4,67663,True
2018-02-04 22:00:00+00:00,2754.8,2613.8,2594.4,2761.4,238683,True
2018-02-05 22:00:00+00:00,2623.9,2683.4,2528.2,2698.4,652199,True
2018-02-06 22:00:00+00:00,2686.0,2666.8,2659.2,2725.4,237249,True
2018-02-07 22:00:00+00:00,2665.4,2592.8,2575.8,2685.0,318269,True
2018-02-08 22:00:00+00:00,2593.4,2620.4,2529.2,2636.4,420254,True
