time,Open,Close,Low,High,volume,complete
2018-06-14 21:00:00+00:00,6058.1,6098.1,6057.6,6106.6,18034,True
2018-06-17 21:00:00+00:00,6089.4,6151.6,6084.6,6161.6,17262,True
2018-06-18 21:00:00+00:00,6137.4,6139.9,6087.6,6153.6,35883,True
2018-06-19 21:00:00+00:00,6135.4,6192.9,6129.9,6198.2,24627,True
2018-06-20 21:00:00+00:00,6191.7,6207.2,6191.7,6249.7,18272,True
2018-06-21 21:00:00+00:00,6202.2,6235.2,6201.5,6257.2,9157,True
2018-06-24 21:00:00+00:00,6236.7,6155.5,6134.2,6251.2,22518,True
2018-06-25 21:00:00+00:00,6164.4,6193.5,6159.7,6213.2,18126,True
2018-06-26 21:00:00+00:00,6210.4,6182.9,6160.2,6233.2,25755,True
2018-06-27 21:00:00+00:00,6195.7,6242.7,6188.2,6252.2,30381,True
2018-06-28 21:00:00+00:00,6246.7,6227.9,6199.2,6252.2,21955,True
2018-07-01 21:00:00+00:00,6229.7,6213.5,6180.5,6232.2,20262,True
2018-07-02 21:00:00+00:00,6213.0,6205.2,6192.2,6249.2,21462,True
2018-07-03 21:00:00+00:00,6208.7,6205.2,6185.2,6223.2,13586,True
2018-07-04 21:00:00+00:00,6201.9,6253.2,6199.2,6261.2,17551,True
2018-07-05 21:00:00+00:00,6240.2,6304.9,6227.2,6311.9,18485,True
2018-07-08 21:00:00+00:00,6286.7,6319.9,6284.2,6323.7,12070,True
2018-07-09 21:00:00+00:00,6325.7,6283.5,6260.5,6325.7,13415,True
2018-07-10 21:00:00+00:00,6272.4,6226.5,6215.2,6277.2,19404,True
2018-07-11 21:00:00+00:00,6230.7,6296.5,6225.5,6302.9,16671,True
2018-07-12 21:00:00+00:00,6295.9,6269.0,6258.2,6297.9,14027,True
2018-07-15 21:00:00+00:00,6274.7,6236.4,6225.2,6281.4,12941,True
2018-07-16 21:00:00+00:00,6238.5,6235.2,6203.2,6248.2,14249,True
2018-07-17 21:00:00+00:00,6246.7,6261.4,6235.2,6266.2,14956,True
2018-07-18 21:00:00+00:00,6264.5,6261.0,6245.2,6280.2,16805,True
2018-07-19 21:00:00+00:00,6266.9,6268.5,6259.2,6303.2,17280,True
2018-07-22 21:00:00+00:00,6262.7,6242.9,6219.5,6263.2,14780,True
2018-07-23 21:00:00+00:00,6236.7,6273.3,6234.2,6286.0,14940,True
2018-07-24 21:00:00+00:00,6261.3,6252.4,6225.9,6272.3,17905,True
2018-07-25 21:00:00+00:00,6242.4,6274.9,6204.6,6281.1,15180,True
2018-07-26 21:00:00+00:00,6281.1,6277.6,6268.6,6319.3,18006,True
2018-07-29 21:00:00+00:00,6268.9,6275.1,6251.6,6291.6,16579,True
2018-07-30 21:00:00+00:00,6275.8,6287.3,6262.6,6296.6,17144,True
2018-07-31 21:00:00+00:00,6275.4,6255.4,6241.9,6293.6,18451,True
2018-08-01 21:00:00+00:00,6259.0,6260.5,6221.5,6271.6,20373,True
2018-08-02 21:00:00+00:00,6263.1,6251.2,6224.5,6268.5,16534,True
2018-08-05 21:00:00+00:00,6248.0,6263.0,6243.5,6279.5,16312,True
2018-08-06 21:00:00+00:00,6258.0,6250.5,6235.5,6270.5,15747,True
2018-08-07 21:00:00+00:00,6243.3,6257.0,6241.5,6273.0,17289,True
2018-08-08 21:00:00+00:00,6262.5,6294.8,6251.5,6313.5,19329,True
2018-08-09 21:00:00+00:00,6307.0,6274.0,6252.3,6307.5,22685,True
2018-08-12 21:00:00+00:00,6275.1,6253.7,6229.4,6275.4,28337,True
2018-08-13 21:00:00+00:00,6265.7,6291.1,6257.4,6302.4,28754,True
2018-08-14 21:00:00+00:00,6282.9,6287.8,6253.1,6337.9,36601,True
2018-08-15 21:00:00+00:00,6286.1,6326.1,6283.1,6336.6,29463,True
2018-08-16 21:00:00+00:00,6314.4,6368.0,6314.1,6379.2,23154,True
2018-08-19 21:00:00+00:00,6364.0,6356.0,6347.5,6371.5,16878,True
2018-08-20 21:00:00+00:00,6356.0,6279.0,6276.5,6359.5,15879,True
2018-08-21 21:00:00+00:00,6269.5,6292.0,6251.5,6300.5,13790,True
2018-08-22 21:00:00+00:00,6280.2,6277.7,6247.7,6291.7,14625,True
2018-08-23 21:00:00+00:00,6277.5,6258.5,6238.5,6279.5,13061,True
2018-08-26 21:00:00+00:00,6270.5,6294.8,6236.5,6295.8,10962,True
2018-08-27 21:00:00+00:00,6297.3,6304.3,6291.8,6325.8,12576,True
2018-08-28 21:00:00+00:00,6313.8,6384.8,6307.8,6389.8,15108,True
2018-08-29 21:00:00+00:00,6382.3,6359.7,6339.7,6386.8,16790,True
2018-08-30 21:00:00+00:00,6342.7,6351.7,6318.7,6355.7,14141,True
2018-09-02 21:00:00+00:00,6356.7,6321.2,6308.7,6356.7,11930,True
2018-09-03 21:00:00+00:00,6329.7,6282.0,6267.5,6332.2,23729,True
2018-09-04 21:00:00+00:00,6291.5,6205.5,6197.5,6296.5,20204,True
2018-09-05 21:00:00+00:00,6184.3,6129.6,6109.8,6205.8,30251,True
2018-09-06 21:00:00+00:00,6116.1,6117.1,6102.8,6149.8,28154,True
2018-09-09 21:00:00+00:00,6125.5,6148.3,6122.5,6157.5,23794,True
2018-09-10 21:00:00+00:00,6159.7,6165.9,6138.1,6185.1,21803,True
2018-09-11 21:00:00+00:00,6173.4,6164.6,6149.9,6184.9,26937,True
2018-09-12 21:00:00+00:00,6172.3,6158.6,6125.8,6172.8,20561,True
2018-09-13 21:00:00+00:00,6151.5,6181.5,6139.2,6183.2,19600,True
2018-09-16 21:00:00+00:00,6170.0,6179.2,6142.2,6203.2,25497,True
2018-09-17 21:00:00+00:00,6159.0,6194.5,6148.2,6205.2,45649,True
2018-09-18 21:00:00+00:00,6192.0,6188.5,6161.8,6201.4,27433,True
2018-09-19 21:00:00+00:00,6177.3,6192.8,6160.8,6195.3,20646,True
2018-09-20 21:00:00+00:00,6191.6,6176.8,6174.8,6210.5,20346,True
2018-09-23 21:00:00+00:00,6168.3,6184.8,6166.1,6202.1,16641,True
2018-09-24 21:00:00+00:00,6181.4,6191.3,6164.1,6216.3,16317,True
2018-09-25 21:00:00+00:00,6194.2,6166.6,6161.6,6210.6,16894,True
2018-09-26 21:00:00+00:00,6165.9,6201.9,6163.6,6210.1,17154,True
2018-09-27 21:00:00+00:00,6187.0,6177.5,6167.5,6230.5,21424,True
2018-09-30 21:00:00+00:00,6165.7,6170.5,6149.5,6188.5,15812,True
2018-10-01 21:00:00+00:00,6167.0,6130.7,6109.8,6178.5,21892,True
2018-10-02 21:00:00+00:00,6129.5,6155.3,6121.5,6177.5,16975,True
2018-10-03 21:00:00+00:00,6161.3,6153.8,6133.8,6193.5,21298,True
2018-10-04 21:00:00+00:00,6160.0,6148.7,6135.0,6202.5,29873,True
2018-10-07 21:00:00+00:00,6143.5,6073.8,6042.5,6145.5,27168,True
2018-10-08 21:00:00+00:00,6063.8,6022.8,6001.5,6079.0,33342,True
2018-10-09 21:00:00+00:00,6035.8,5920.0,5914.5,6046.5,39227,True
2018-10-10 21:00:00+00:00,5917.5,5785.2,5736.0,5940.5,68937,True
2018-10-11 21:00:00+00:00,5807.3,5829.8,5774.5,5889.5,54690,True
2018-10-14 21:00:00+00:00,5829.5,5821.4,5778.4,5839.5,28420,True
2018-10-15 21:00:00+00:00,5823.4,5891.4,5813.4,5902.4,21298,True
2018-10-16 21:00:00+00:00,5899.4,5907.7,5875.7,5939.4,24307,True
2018-10-17 21:00:00+00:00,5914.9,5869.9,5852.4,5933.4,41534,True
2018-10-18 21:00:00+00:00,5880.6,5910.4,5868.4,5938.1,36083,True
2018-10-21 21:00:00+00:00,5888.9,5889.6,5863.7,5917.1,23961,True
2018-10-22 21:00:00+00:00,5881.2,5825.4,5768.4,5892.4,47298,True
2018-10-23 21:00:00+00:00,5829.6,5703.4,5703.4,5847.4,45609,True
2018-10-24 21:00:00+00:00,5729.3,5702.6,5620.4,5732.4,47496,True
2018-10-25 21:00:00+00:00,5660.2,5646.4,5592.4,5692.4,50456,True
2018-10-28 21:00:00+00:00,5691.6,5658.8,5623.3,5750.3,48791,True
2018-10-29 21:00:00+00:00,5662.3,5764.3,5662.3,5790.3,46508,True
2018-10-30 21:00:00+00:00,5780.5,5827.0,5769.3,5846.0,37122,True
2018-10-31 21:00:00+00:00,5826.8,5815.3,5787.3,5858.3,38459,True
2018-11-01 21:00:00+00:00,5797.3,5817.3,5785.3,5847.3,41773,True
2018-11-04 22:00:00+00:00,5796.6,5820.1,5792.3,5837.3,29990,True
2018-11-05 22:00:00+00:00,5805.1,5846.0,5797.3,5858.8,26627,True
2018-11-06 22:00:00+00:00,5855.7,5895.0,5820.3,5897.3,32439,True
2018-11-07 22:00:00+00:00,5894.5,5901.6,5893.3,5925.3,24665,True
2018-11-08 22:00:00+00:00,5901.8,5882.3,5862.6,5922.3,26591,True
2018-11-11 22:00:00+00:00,5891.9,5879.3,5866.6,5949.8,31167,True
2018-11-12 22:00:00+00:00,5868.7,5836.2,5826.2,5878.6,41875,True
2018-11-13 22:00:00+00:00,5844.6,5752.1,5722.8,5845.9,48428,True
2018-11-14 22:00:00+00:00,5752.0,5764.3,5692.3,5770.0,46896,True
2018-11-15 22:00:00+00:00,5764.5,5734.0,5699.0,5774.5,38043,True
2018-11-18 22:00:00+00:00,5717.2,5676.7,5662.2,5728.2,31750,True
2018-11-19 22:00:00+00:00,5678.7,5618.5,5612.2,5687.2,44506,True
2018-11-20 22:00:00+00:00,5597.7,5666.0,5596.2,5673.4,36328,True
2018-11-21 22:00:00+00:00,5655.7,5667.4,5644.7,5709.4,21301,True
2018-11-22 22:00:00+00:00,5675.3,5675.7,5665.7,5726.2,25323,True
2018-11-25 22:00:00+00:00,5673.2,5721.4,5657.7,5727.2,27432,True
2018-11-26 22:00:00+00:00,5713.2,5732.9,5670.7,5756.4,34322,True
2018-11-27 22:00:00+00:00,5739.9,5753.0,5707.2,5758.7,30994,True
2018-11-28 22:00:00+00:00,5762.5,5761.3,5729.4,5780.7,27791,True
2018-11-29 22:00:00+00:00,5747.2,5686.4,5653.6,5747.2,28212,True
2018-12-02 22:00:00+00:00,5720.1,5751.3,5713.6,5793.6,38298,True
2018-12-03 22:00:00+00:00,5757.1,5656.9,5634.6,5765.6,45865,True
2018-12-04 22:00:00+00:00,5622.9,5671.6,5607.6,5690.6,27969,True
2018-12-05 22:00:00+00:00,5669.1,5640.7,5577.5,5686.6,68487,True
2018-12-06 22:00:00+00:00,5661.0,5617.2,5616.5,5708.5,49955,True
2018-12-09 22:00:00+00:00,5638.5,5570.8,5522.5,5646.5,56121,True
2018-12-10 22:00:00+00:00,5578.3,5607.5,5549.8,5640.5,52296,True
2018-12-11 22:00:00+00:00,5597.3,5662.2,5582.5,5688.2,36936,True
2018-12-12 22:00:00+00:00,5643.7,5636.3,5626.0,5681.5,40314,True
2018-12-13 22:00:00+00:00,5633.2,5584.5,5578.5,5651.0,42961,True
2018-12-16 22:00:00+00:00,5597.6,5587.5,5581.5,5673.5,44569,True
2018-12-17 22:00:00+00:00,5604.1,5566.8,5564.5,5622.2,51283,True
2018-12-18 22:00:00+00:00,5572.3,5586.2,5542.5,5662.2,71520,True
2018-12-19 22:00:00+00:00,5577.8,5506.2,5471.8,5593.2,68095,True
2018-12-20 22:00:00+00:00,5511.8,5430.8,5416.5,5542.5,66439,True
2018-12-23 22:00:00+00:00,5400.7,5485.0,5400.7,5492.5,12229,True
2018-12-26 22:00:00+00:00,5547.8,5557.7,5526.5,5612.5,62750,True
2018-12-27 22:00:00+00:00,5623.3,5691.5,5606.5,5691.5,46246,True
2018-12-30 22:00:00+00:00,5696.3,5648.5,5646.5,5707.5,7179,True
2019-01-01 22:00:00+00:00,5642.5,5630.2,5518.8,5653.5,46885,True
2019-01-02 22:00:00+00:00,5605.2,5593.7,5576.5,5651.2,50251,True
2019-01-03 22:00:00+00:00,5612.7,5681.5,5565.5,5699.5,41532,True
2019-01-06 22:00:00+00:00,5677.3,5683.2,5652.5,5718.5,37493,True
2019-01-07 22:00:00+00:00,5676.9,5737.2,5661.5,5748.5,36615,True
2019-01-08 22:00:00+00:00,5737.3,5795.3,5733.5,5799.5,36852,True
2019-01-09 22:00:00+00:00,5786.7,5799.2,5754.5,5808.7,34204,True
2019-01-10 22:00:00+00:00,5796.2,5793.8,5761.5,5809.5,26944,True
2019-01-13 22:00:00+00:00,5789.2,5777.0,5754.5,5803.5,21862,True
2019-01-14 22:00:00+00:00,5785.7,5809.8,5769.5,5824.5,26546,True
2019-01-15 22:00:00+00:00,5804.9,5842.5,5802.5,5852.2,19793,True
2019-01-16 22:00:00+00:00,5838.1,5868.2,5822.5,5881.2,24510,True
2019-01-17 22:00:00+00:00,5869.3,5920.2,5864.5,5924.5,21514,True
2019-01-20 22:00:00+00:00,5908.1,5881.8,5875.5,5913.7,14630,True
2019-01-21 22:00:00+00:00,5879.7,5827.8,5824.5,5884.2,19846,True
2019-01-22 22:00:00+00:00,5849.7,5839.3,5820.8,5870.5,22760,True
2019-01-23 22:00:00+00:00,5847.7,5878.3,5834.5,5885.2,21498,True
2019-01-24 22:00:00+00:00,5884.0,5906.5,5874.8,5915.0,18210,True
2019-01-27 22:00:00+00:00,5882.5,5882.5,5863.5,5891.2,6607,True
2019-01-28 22:00:00+00:00,5902.7,5893.5,5856.5,5905.5,16908,True
2019-01-29 22:00:00+00:00,5905.2,5906.2,5860.8,5906.5,18889,True
2019-01-30 22:00:00+00:00,5910.7,5865.8,5843.8,5913.5,23096,True
2019-01-31 22:00:00+00:00,5879.1,5867.0,5847.5,5884.5,21696,True
2019-02-03 22:00:00+00:00,5862.7,5921.2,5838.5,5922.5,20845,True
2019-02-04 22:00:00+00:00,5941.9,6015.8,5935.5,6036.5,29340,True
2019-02-05 22:00:00+00:00,6006.1,6047.3,5985.5,6066.5,26503,True
2019-02-06 22:00:00+00:00,6048.1,6062.0,6047.5,6103.5,32515,True
2019-02-07 22:00:00+00:00,6074.7,6053.5,6030.5,6092.5,30717,True
2019-02-10 22:00:00+00:00,6055.0,6063.8,6022.5,6083.5,23789,True
2019-02-11 22:00:00+00:00,6075.9,6099.3,6047.8,6101.0,24354,True
2019-02-12 22:00:00+00:00,6104.7,6080.2,6059.0,6110.5,25743,True
2019-02-13 22:00:00+00:00,6066.2,6058.2,6036.8,6101.5,30305,True
2019-02-14 22:00:00+00:00,6048.1,6105.3,6046.0,6109.5,26742,True
2019-02-17 22:00:00+00:00,6103.2,6094.5,6080.0,6115.5,16280,True
2019-02-18 22:00:00+00:00,6094.5,6119.8,6085.0,6127.5,22489,True
2019-02-19 22:00:00+00:00,6114.1,6106.5,6069.5,6124.2,26405,True
2019-02-20 22:00:00+00:00,6107.0,6127.7,6072.5,6149.5,34979,True
2019-02-21 22:00:00+00:00,6124.8,6152.3,6121.5,6178.5,23288,True
2019-02-24 22:00:00+00:00,6173.0,6162.8,6151.5,6197.0,21534,True
2019-02-25 22:00:00+00:00,6163.0,6158.8,6103.5,6170.5,29891,True
2019-02-26 22:00:00+00:00,6152.3,6170.3,6126.5,6174.5,22494,True
2019-02-27 22:00:00+00:00,6167.0,6181.3,6139.0,6192.2,24056,True
2019-02-28 22:00:00+00:00,6186.2,6226.8,6175.5,6228.5,21672,True
2019-03-03 22:00:00+00:00,6227.8,6198.2,6177.8,6248.5,26292,True
2019-03-04 22:00:00+00:00,6201.0,6222.2,6182.5,6232.5,23839,True
2019-03-05 22:00:00+00:00,6221.7,6278.5,6213.5,6295.5,23575,True
2019-03-06 22:00:00+00:00,6284.7,6251.8,6249.5,6305.5,30346,True
2019-03-07 22:00:00+00:00,6260.0,6191.3,6178.5,6265.5,30311,True
2019-03-10 21:00:00+00:00,6196.3,6229.2,6185.5,6234.0,22258,True
2019-03-11 21:00:00+00:00,6231.5,6173.3,6169.5,6238.5,25393,True
2019-03-12 21:00:00+00:00,6169.7,6191.2,6134.5,6208.2,27025,True
2019-03-13 21:00:00+00:00,6198.8,6202.7,6159.5,6217.5,28801,True
2019-03-14 21:00:00+00:00,6212.8,6202.0,6168.3,6215.0,27227,True
2019-03-17 21:00:00+00:00,6197.6,6205.7,6166.9,6211.9,27613,True
2019-03-18 21:00:00+00:00,6205.9,6195.1,6172.9,6227.6,32275,True
2019-03-19 21:00:00+00:00,6200.1,6158.3,6155.5,6200.1,44490,True
2019-03-20 21:00:00+00:00,6156.8,6208.5,6133.5,6210.2,28355,True
2019-03-21 21:00:00+00:00,6198.3,6143.7,6138.5,6231.5,30276,True
2019-03-24 21:00:00+00:00,6144.0,6129.8,6099.8,6151.7,28800,True
2019-03-25 21:00:00+00:00,6135.3,6133.5,6111.5,6148.2,20045,True
2019-03-26 21:00:00+00:00,6134.7,6125.7,6096.5,6141.5,24548,True
2019-03-27 21:00:00+00:00,6123.3,6180.8,6112.5,6195.5,25914,True
2019-03-28 21:00:00+00:00,6181.7,6203.3,6168.5,6213.5,20716,True
2019-03-31 21:00:00+00:00,6219.5,6251.0,6202.5,6251.0,23632,True
2019-04-01 21:00:00+00:00,6239.5,6272.5,6232.0,6274.5,23683,True
2019-04-02 21:00:00+00:00,6271.0,6279.2,6251.5,6288.5,24376,True
2019-04-03 21:00:00+00:00,6273.2,6217.2,6207.5,6273.5,22331,True
2019-04-04 21:00:00+00:00,6212.7,6206.8,6162.5,6214.0,21934,True
2019-04-07 21:00:00+00:00,6202.5,6228.8,6190.5,6230.2,17819,True
2019-04-08 21:00:00+00:00,6220.2,6190.3,6181.0,6230.7,21305,True
2019-04-09 21:00:00+00:00,6195.0,6205.8,6191.5,6230.0,19234,True
2019-04-10 21:00:00+00:00,6204.7,6221.3,6173.0,6223.0,22578,True
2019-04-11 21:00:00+00:00,6222.5,6244.0,6213.0,6257.7,20353,True
2019-04-14 21:00:00+00:00,6244.5,6232.8,6224.0,6251.0,14520,True
2019-04-15 21:00:00+00:00,6226.8,6259.7,6223.0,6291.0,14040,True
2019-04-16 21:00:00+00:00,6253.5,6255.7,6240.0,6278.5,19956,True
