time,Open,Close,Low,High,volume,complete
2018-01-01 22:00:00+00:00,7703.8,7647.8,7625.8,7705.3,34237,True
2018-01-02 22:00:00+00:00,7652.6,7693.4,7642.2,7693.6,30622,True
2018-01-03 22:00:00+00:00,7690.0,7693.6,7668.8,7700.4,29485,True
2018-01-04 22:00:00+00:00,7702.6,7719.6,7686.6,7725.8,27859,True
2018-01-07 22:00:00+00:00,7724.4,7712.1,7686.8,7728.8,25120,True
2018-01-08 22:00:00+00:00,7710.6,7728.6,7703.2,7731.3,28790,True
2018-01-09 22:00:00+00:00,7726.4,7734.4,7712.8,7753.6,34377,True
2018-01-10 22:00:00+00:00,7742.0,7769.9,7731.1,7770.0,31964,True
2018-01-11 22:00:00+00:00,7772.6,7772.6,7748.3,7790.3,32000,True
2018-01-14 22:00:00+00:00,7791.9,7770.2,7759.8,7794.0,21869,True
2018-01-15 22:00:00+00:00,7765.7,7718.6,7711.8,7789.8,41603,True
2018-01-16 22:00:00+00:00,7730.6,7727.6,7708.3,7746.6,36286,True
2018-01-17 22:00:00+00:00,7727.3,7710.4,7683.8,7740.6,34879,True
2018-01-18 22:00:00+00:00,7699.4,7733.0,7687.8,7733.3,34723,True
2018-01-21 22:00:00+00:00,7723.4,7731.8,7703.0,7739.8,28539,True
2018-01-22 22:00:00+00:00,7735.6,7735.4,7708.8,7745.0,36475,True
2018-01-23 22:00:00+00:00,7734.3,7646.0,7617.8,7734.4,45917,True
2018-01-24 22:00:00+00:00,7646.3,7630.6,7604.3,7658.6,55159,True
2018-01-25 22:00:00+00:00,7634.3,7689.2,7618.8,7689.2,40376,True
2018-01-28 22:00:00+00:00,7707.2,7651.8,7645.8,7707.5,39956,True
2018-01-29 22:00:00+00:00,7656.6,7577.6,7570.8,7656.8,57998,True
2018-01-30 22:00:00+00:00,7572.1,7530.8,7514.4,7599.4,48749,True
2018-01-31 22:00:00+00:00,7540.0,7483.6,7466.4,7558.3,57931,True
2018-02-01 22:00:00+00:00,7485.1,7386.9,7386.3,7491.0,70525,True
2018-02-04 22:00:00+00:00,7325.8,7124.2,7104.1,7383.1,96579,True
2018-02-05 22:00:00+00:00,7055.1,7259.4,6910.8,7294.2,232816,True
2018-02-06 22:00:00+00:00,7231.4,7227.0,7147.4,7294.8,111548,True
2018-02-07 22:00:00+00:00,7202.8,7088.6,7088.6,7244.0,118470,True
2018-02-08 22:00:00+00:00,7128.0,7111.8,6963.4,7153.1,165070,True
2018-02-11 22:00:00+00:00,7136.0,7188.8,7121.1,7198.1,104583,True
2018-02-12 22:00:00+00:00,7175.6,7177.6,7141.4,7199.1,76728,True
2018-02-13 22:00:00+00:00,7184.4,7231.4,7119.9,7233.8,96045,True
2018-02-14 22:00:00+00:00,7229.4,7247.2,7202.4,7265.9,67676,True
2018-02-15 22:00:00+00:00,7267.0,7285.3,7249.8,7298.3,66477,True
2018-02-18 22:00:00+00:00,7321.3,7242.1,7230.8,7321.3,29878,True
2018-02-19 22:00:00+00:00,7254.3,7211.8,7193.6,7260.6,62072,True
2018-02-20 22:00:00+00:00,7222.8,7222.4,7199.6,7285.1,63994,True
2018-02-21 22:00:00+00:00,7204.1,7226.0,7188.8,7266.6,78099,True
2018-02-22 22:00:00+00:00,7251.5,7278.6,7221.6,7279.6,53495,True
2018-02-25 22:00:00+00:00,7272.4,7322.0,7260.6,7322.6,44113,True
2018-02-26 22:00:00+00:00,7330.3,7249.6,7242.6,7336.4,66061,True
2018-02-27 22:00:00+00:00,7263.6,7205.8,7200.8,7294.4,78001,True
2018-02-28 22:00:00+00:00,7216.6,7129.8,7097.0,7230.6,116012,True
2018-03-01 22:00:00+00:00,7136.3,7127.8,7062.2,7162.2,105535,True
2018-03-04 22:00:00+00:00,7121.8,7145.8,7059.4,7150.3,78580,True
2018-03-05 22:00:00+00:00,7149.2,7160.8,7136.1,7197.0,72174,True
2018-03-06 22:00:00+00:00,7107.0,7157.3,7081.8,7179.5,82710,True
2018-03-07 22:00:00+00:00,7142.6,7205.4,7142.6,7218.2,59265,True
2018-03-08 22:00:00+00:00,7212.0,7234.6,7189.8,7235.6,56133,True
2018-03-11 21:00:00+00:00,7244.6,7200.8,7189.4,7255.3,51584,True
2018-03-12 21:00:00+00:00,7200.6,7119.9,7104.8,7226.3,75561,True
2018-03-13 21:00:00+00:00,7122.1,7129.8,7105.4,7176.4,86792,True
2018-03-14 21:00:00+00:00,7108.4,7143.6,7107.6,7166.3,52808,True
2018-03-15 21:00:00+00:00,7141.2,7158.2,7127.8,7190.3,51363,True
2018-03-18 21:00:00+00:00,7147.1,7062.6,7021.6,7156.6,64566,True
2018-03-19 21:00:00+00:00,7053.9,7067.2,7039.3,7078.9,56254,True
2018-03-20 21:00:00+00:00,7059.4,7019.0,6995.2,7072.0,58670,True
2018-03-21 21:00:00+00:00,7029.8,6902.4,6889.4,7038.9,91570,True
2018-03-22 21:00:00+00:00,6867.6,6866.2,6851.4,6952.4,115219,True
2018-03-25 21:00:00+00:00,6883.9,6948.1,6864.8,6957.5,78114,True
2018-03-26 21:00:00+00:00,6956.6,6933.0,6911.8,7042.6,82104,True
2018-03-27 21:00:00+00:00,6936.0,7025.9,6921.1,7061.6,129112,True
2018-03-28 21:00:00+00:00,7028.4,7078.4,7011.5,7111.3,73145,True
2018-04-02 21:00:00+00:00,6981.0,7047.4,6981.0,7065.0,78005,True
2018-04-03 21:00:00+00:00,7040.4,7104.6,6971.3,7104.9,92731,True
2018-04-04 21:00:00+00:00,7111.8,7216.6,7099.0,7225.4,64355,True
2018-04-05 21:00:00+00:00,7165.2,7146.4,7121.0,7217.2,91616,True
2018-04-08 21:00:00+00:00,7171.6,7174.6,7147.3,7222.5,58237,True
2018-04-09 21:00:00+00:00,7182.6,7260.2,7169.9,7274.3,79500,True
2018-04-10 21:00:00+00:00,7245.8,7236.9,7235.6,7274.6,61689,True
2018-04-11 21:00:00+00:00,7247.6,7265.6,7232.8,7273.6,53312,True
2018-04-12 21:00:00+00:00,7255.9,7264.6,7243.8,7278.3,51366,True
2018-04-15 21:00:00+00:00,7285.9,7200.5,7194.6,7298.6,47047,True
2018-04-16 21:00:00+00:00,7203.6,7238.4,7192.2,7249.4,39832,True
2018-04-17 21:00:00+00:00,7240.6,7321.6,7235.0,7329.3,39145,True
2018-04-18 21:00:00+00:00,7331.8,7345.6,7298.6,7359.0,56874,True
2018-04-19 21:00:00+00:00,7348.0,7367.4,7343.6,7378.4,47536,True
2018-04-22 21:00:00+00:00,7379.1,7406.4,7362.4,7409.3,41688,True
2018-04-23 21:00:00+00:00,7417.5,7365.8,7349.4,7436.2,56172,True
2018-04-24 21:00:00+00:00,7381.6,7382.1,7332.8,7404.3,63444,True
2018-04-25 21:00:00+00:00,7399.4,7443.4,7362.0,7451.3,42355,True
2018-04-26 21:00:00+00:00,7453.6,7514.8,7425.0,7519.4,43765,True
2018-04-29 21:00:00+00:00,7523.0,7499.0,7493.4,7547.2,41028,True
2018-04-30 21:00:00+00:00,7508.0,7537.1,7495.8,7547.4,29001,True
2018-05-01 21:00:00+00:00,7541.7,7521.6,7515.8,7570.3,47099,True
2018-05-02 21:00:00+00:00,7523.8,7543.4,7491.0,7555.8,58201,True
2018-05-03 21:00:00+00:00,7549.2,7580.9,7518.3,7585.6,46146,True
2018-05-07 21:00:00+00:00,7580.9,7574.6,7542.2,7596.6,47173,True
2018-05-08 21:00:00+00:00,7575.3,7698.4,7564.1,7704.0,42514,True
2018-05-09 21:00:00+00:00,7696.9,7723.1,7645.3,7729.1,41941,True
2018-05-10 21:00:00+00:00,7725.0,7722.0,7704.3,7742.8,40866,True
2018-05-13 21:00:00+00:00,7740.9,7712.1,7696.0,7744.6,35786,True
2018-05-14 21:00:00+00:00,7720.2,7724.4,7691.4,7758.2,49358,True
2018-05-15 21:00:00+00:00,7722.4,7753.1,7716.0,7764.4,37263,True
2018-05-16 21:00:00+00:00,7759.3,7787.8,7722.3,7806.2,40205,True
2018-05-17 21:00:00+00:00,7791.4,7782.1,7757.4,7798.6,42673,True
2018-05-20 21:00:00+00:00,7806.0,7861.4,7805.6,7876.5,29648,True
2018-05-21 21:00:00+00:00,7863.8,7862.8,7850.4,7904.4,33963,True
2018-05-22 21:00:00+00:00,7863.0,7800.1,7764.8,7875.4,48066,True
2018-05-23 21:00:00+00:00,7798.2,7747.8,7713.0,7814.8,47722,True
2018-05-24 21:00:00+00:00,7753.4,7717.1,7703.3,7772.1,43079,True
2018-05-28 21:00:00+00:00,7703.0,7618.3,7584.8,7706.0,71412,True
2018-05-29 21:00:00+00:00,7618.5,7711.6,7603.3,7714.3,50221,True
2018-05-30 21:00:00+00:00,7703.0,7687.8,7645.8,7724.8,73610,True
2018-05-31 21:00:00+00:00,7684.8,7703.0,7680.3,7743.3,48423,True
2018-06-03 21:00:00+00:00,7700.2,7719.9,7698.8,7768.8,36982,True
2018-06-04 21:00:00+00:00,7728.4,7667.8,7663.3,7738.8,40989,True
2018-06-05 21:00:00+00:00,7676.4,7729.2,7664.3,7736.8,43548,True
2018-06-06 21:00:00+00:00,7728.6,7681.6,7667.4,7774.8,54922,True
2018-06-07 21:00:00+00:00,7688.6,7697.6,7639.8,7717.6,57328,True
2018-06-10 21:00:00+00:00,7690.3,7757.3,7688.3,7775.6,47985,True
2018-06-11 21:00:00+00:00,7758.2,7698.6,7695.6,7769.2,46849,True
2018-06-12 21:00:00+00:00,7697.2,7690.9,7675.8,7745.3,44009,True
2018-06-13 21:00:00+00:00,7692.0,7780.9,7652.5,7798.1,50835,True
2018-06-14 21:00:00+00:00,7775.3,7670.0,7628.4,7785.4,60845,True
