time,Open,Close,Low,High,volume,complete
2018-01-01 22:00:00+00:00,1302.903,1317.625,1302.900,1318.946,24327,True
2018-01-02 22:00:00+00:00,1317.902,1313.136,1307.338,1321.588,32362,True
2018-01-03 22:00:00+00:00,1313.168,1322.731,1305.937,1326.064,31435,True
2018-01-04 22:00:00+00:00,1323.210,1319.864,1313.678,1323.508,31175,True
2018-01-07 22:00:00+00:00,1320.828,1320.342,1314.754,1322.180,21211,True
2018-01-08 22:00:00+00:00,1320.314,1312.858,1308.868,1320.547,25232,True
2018-01-09 22:00:00+00:00,1312.448,1316.772,1308.318,1327.874,43827,True
2018-01-10 22:00:00+00:00,1316.952,1322.524,1315.820,1324.096,31769,True
2018-01-11 22:00:00+00:00,1322.656,1338.425,1321.502,1339.434,40549,True
2018-01-14 22:00:00+00:00,1336.995,1340.793,1336.003,1344.874,31881,True
2018-01-15 22:00:00+00:00,1340.390,1338.564,1331.912,1342.439,37837,True
2018-01-16 22:00:00+00:00,1338.304,1327.366,1326.388,1344.082,47612,True
2018-01-17 22:00:00+00:00,1327.260,1326.879,1324.300,1333.200,43566,True
2018-01-18 22:00:00+00:00,1326.988,1331.678,1326.336,1338.161,38774,True
2018-01-21 22:00:00+00:00,1335.202,1333.934,1328.500,1335.784,30245,True
2018-01-22 22:00:00+00:00,1333.730,1341.260,1331.474,1341.849,35312,True
2018-01-23 22:00:00+00:00,1341.621,1358.544,1339.580,1362.236,45406,True
2018-01-24 22:00:00+00:00,1357.380,1348.250,1342.442,1366.112,91452,True
2018-01-25 22:00:00+00:00,1346.912,1349.765,1344.668,1357.233,68504,True
2018-01-28 22:00:00+00:00,1350.168,1340.388,1337.640,1352.506,49754,True
2018-01-29 22:00:00+00:00,1340.698,1338.550,1334.502,1349.067,56107,True
2018-01-30 22:00:00+00:00,1338.766,1345.057,1332.900,1347.532,73695,True
2018-01-31 22:00:00+00:00,1344.947,1349.770,1337.328,1351.060,50978,True
2018-02-01 22:00:00+00:00,1349.128,1333.081,1327.472,1350.180,71837,True
